idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
11664,Lone Tree Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Stir ingredients with ice, strain into a cocktail glass, and serve.",,"Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",,"Mescolare gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,Sweet Vermouth,Gin,,,,,,,,,,,,,,3/4 oz ,1 1/2 oz ,,,,,,,,,,,,,,,,No,7/19/2016 11:16
178335,Lazy Coconut Paloma,,"Lazy, Sharp",,Cocktail,,Alcoholic,Highball glass,Mix the coconut liqueur (preferably tequila) with the grapefruit juice and top with soda water. Garnish with a large grapefruit slice against the inside of the glass.,,,,Mescolare il liquore al cocco (preferibilmente tequila) con il succo di pompelmo e guarnire con acqua di seltz. Versare una grossa fetta di pompelmo dentro il bicchiere.,,,https://www.thecocktaildb.com/images/media/drink/rytuex1598719770.jpg,Coconut Liqueur,Grapefruit Juice,Soda Water,,,,,,,,,,,,,30 ml,75 ml,Top,,,,,,,,,,,,,,,No,
17204,Long Island Iced Tea,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Highball glass,Mix all contents in a highball glass and sitr gently. Add dash of Coca-Cola for the coloring and garnish with lemon or lime twist.,,Den gesamten Inhalt in einem Highball-Glas mischen und vorsichtig umrühren. Für die Farbgebung einen Schuss Coca-Cola hinzufügen und mit Zitronen- oder Limettenspirale garnieren.,,"Mescolare tutto il contenuto in un bicchiere highball e mescolare delicatamente.
Aggiungere un pizzico di Coca-Cola per la colorazione e guarnire con una scorza di limone o lime.",,,https://www.thecocktaildb.com/images/media/drink/wx7hsg1504370510.jpg,Vodka,Tequila,Light rum,Gin,Coca-Cola,Lemon peel,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz ,1 dash ,Twist of ,,,,,,,,,,,,No,9/2/2017 17:41
178360,Lemon Elderflower Spritzer,,"Summer, Fresh, Refreshing",,Cocktail,,Alcoholic,Highball glass,"Pour all ingredients over ice, stir and enjoy!
",,,,,,,https://www.thecocktaildb.com/images/media/drink/125w0o1630407389.jpg,Elderflower cordial,Vodka,Soda Water,Fresh Lemon Juice,,,,,,,,,,,,2 tsp,1 shot,1/3 cup,Top,,,,,,,,,,,,https://www.instagram.com/p/CNLYC2_sdlk,,No,
12690,Lassi - A South Indian Drink,,,,Other / Unknown,,Non alcoholic,Highball Glass,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",,"In einem Mixer 3 Sekunden lang mischen. Lassi ist eines der am einfachsten herzustellenden Produkte, und es gibt viele Möglichkeiten, es herzustellen. Im Grunde ist es Buttermilch (Joghurt mit Wasser verrührt), und Sie können fast jede beliebige Konsistenz wählen, von der dünnsten bis zur dicksten. Kalt servieren.",,"Frullare in un frullatore per 3 secondi. Lassi è una delle cose più facili da realizzare e ci sono molti modi per produrlo. Fondamentalmente, è latticello (yogurt sbattuto con acqua) e puoi scegliere quasi qualsiasi consistenza che preferisci, dalla più sottile alla più densa. Servire freddo.",,,https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,Yoghurt,Water,Cumin seed,Salt,Mint,,,,,,,,,,,1/2 cup plain ,1 1/4 cup cold ,1/2 tsp ground roasted ,1/4 tsp ,1/4 tsp dried ,,,,,,,,,,,,,No,2/20/2017 15:19
12776,Melya,,,,Coffee / Tea,,Non alcoholic,Coffee mug,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",,"Espresso zubereiten. In eine Kaffeetasse 1 Teelöffel ungesüßten, pulverisierten Kakao geben, dann einen Teelöffel Honig in die Tasse träufeln. Rühren Sie um, während der Kaffee brüht, das ist der lustige Teil. Der Kakao scheint den Honig ohne Mischen zu überziehen, so dass Sie eine dichte, klebrige Masse erhalten, die aussieht, als würde sie sich nie vermischen. Dann auf einmal, presto! Es sieht aus wie dunkle Schokoladensoße. Heißen Espresso über den Honig gießen und unter Rühren auflösen. Mit Sahne servieren.",,"Prepara l'espresso.
In una tazza da caffè, mettete 1 cucchiaino di cacao amaro in polvere, quindi coprite un cucchiaino con del miele e versatelo nella tazza.
Mescola mentre il caffè si prepara, questa è la parte divertente.
Il cacao sembra ricoprire il miele senza mescolarsi, quindi si ottiene una massa polverosa e appiccicosa che sembra non si mescolerà mai.
Versare l'espresso caldo sul miele, mescolando per scioglierlo.
Servire con la panna.",,,https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,Espresso,Honey,Cocoa powder,,,,,,,,,,,,,,Unsweetened ,,,,,,,,,,,,,,,,No,9/3/2015 3:32
11000,Mojito,,"IBA,ContemporaryClassic,Alcoholic,USA,Asia,Vegan,Citrus,Brunch,Hangover,Mild",,Cocktail,Contemporary Classics,Alcoholic,Highball glass,Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,,Minzblätter mit Zucker und Limettensaft verrühren. Füge einen Spritzer Sodawasser hinzu und fülle das Glas mit gebrochenem Eis. Den Rum eingießen und mit Sodawasser übergießen. Garnieren und mit einem Strohhalm servieren.,,"Pestare le foglie di menta con lo zucchero e il succo di lime.
Aggiungere una spruzzata di acqua di seltz e riempi il bicchiere con ghiaccio tritato.
Versare il rum e riempire con acqua di seltz.
Guarnire con una fetta di lime, servire con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/metwgh1606770327.jpg,Light rum,Lime,Sugar,Mint,Soda water,,,,,,,,,,,2-3 oz ,Juice of 1 ,2 tsp ,4-Feb,,,,,,,,,,,,https://pixabay.com/photos/cocktail-mojito-cocktail-recipe-5096281/,anilaha https://pixabay.com/users/anilaha-16242978/,Yes,11/4/2016 9:17
17205,Mimosa,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Champagne flute,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",,"Achten Sie darauf, dass beide Zutaten gut gekühlt sind, und mischen Sie sie dann in das Glas. Kalt servieren.",,"Assicurati che entrambi gli ingredienti siano ben raffreddati, quindi mescolali nel bicchiere.
Servire freddo.",,,https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,Champagne,Orange juice,,,,,,,,,,,,,,Chilled ,2 oz ,,,,,,,,,,,,,,,,No,9/2/2017 17:44
11690,Mai Tai,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Collins glass,Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,,Alle Zutaten mit Eis schütteln. In ein Glas abseihen. Garnieren und mit Trinkhalm servieren.,,Shakerare tutti gli ingredienti con ghiaccio.Filtrare nel bicchiere. ,,,https://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,Light rum,Orgeat syrup,Triple sec,Sweet and sour,Cherry,,,,,,,,,,,1 oz ,1/2 oz ,1/2 oz ,1 1/2 oz ,1,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Mai_Tai_(16304400706).jpg,Johnny Silvercloud https://www.flickr.com/people/116193477@N08,Yes,8/18/2015 15:17
11728,Martini,,,https://www.youtube.com/watch?v=ApMR3IWYZHI,Cocktail,Unforgettables,Alcoholic,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",,Direkt: Alle Zutaten in ein Mischglas mit Eiswürfeln geben. Gut umrühren. In einem gekühlten Martini-Cocktailglas abseihen. Den Saft aus der Zitronenschale auf das Getränk drücken oder mit Olive garnieren.,,Versare tutti gli ingredienti nel mixing glass con cubetti di ghiaccio. Mescolare bene. Spremi la scorza di limone sulla bevanda o guarnisci con l'oliva.Filtrare in una coppetta da cocktail Martini ghiacciata. ,,,https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,Gin,Dry Vermouth,Olive,,,,,,,,,,,,,1 2/3 oz ,1/3 oz ,1,,,,,,,,,,,,,,,No,9/2/2017 12:51
178343,Michelada,,"Hangover,StrongFlavor,Breakfast",,Cocktail,,Alcoholic,Pint glass,"Mix the beer with tomato juice, freshly squeezed lime juice, and Worcestershire sauce, teriyaki sauce, soy sauce, or hot sauce.
Served In a chilled, salt-rimmed glass
",,,,"Mescola la birra con succo di pomodoro, succo di lime appena spremuto e salsa Worcestershire, salsa teriyaki, salsa di soia o salsa piccante.
Servito in un bicchiere ghiacciato bordato di sale",,,https://www.thecocktaildb.com/images/media/drink/u736bd1605907086.jpg,Beer,Tomato Juice,Lime Juice,Hot Sauce,Worcestershire Sauce,Soy Sauce,,,,,,,,,,4 oz,4 oz,1 tblsp,Dash,Dash,Dash,,,,,,,,,,,,No,
11008,Manhattan,,"IBA,Classic,Alcoholic",https://www.youtube.com/watch?v=TFWPtkNoF4Y,Cocktail,Unforgettables,Alcoholic,Cocktail glass,"Stirred over ice, strained into a chilled glass, garnished, and served up.",,"Über Eis gerührt, in ein gekühltes Glas geseiht, garniert und serviert.",,"Mescolate su ghiaccio, filtrate in un bicchiere freddo, guarnite e servite.",,,https://www.thecocktaildb.com/images/media/drink/yk70e31606771240.jpg,Sweet Vermouth,Bourbon,Angostura bitters,Ice,Maraschino cherry,Orange peel,,,,,,,,,,3/4 oz ,2 1/2 oz Blended ,dash ,2 or 3 ,1,1 twist of ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Oak_Fired_Manhattan_-_Stierch_1.jpg,Sarah Stierch (CC BY 4.0),Yes,9/2/2017 12:07
11007,Margarita,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,"Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.",,"Reiben Sie den Rand des Glases mit der Limettenscheibe, damit das Salz daran haftet. Achten Sie darauf, dass nur der äußere Rand angefeuchtet wird und streuen Sie das Salz darauf. Das Salz sollte sich auf den Lippen des Genießers befinden und niemals in den Cocktail einmischen. Die anderen Zutaten mit Eis schütteln und vorsichtig in das Glas geben.",,"Strofina il bordo del bicchiere con la fetta di lime per far aderire il sale.
Avere cura di inumidire solo il bordo esterno e cospargere di sale.
Il sale dovrebbe presentarsi alle labbra del bevitore e non mescolarsi mai al cocktail.
Shakerare gli altri ingredienti con ghiaccio, quindi versarli delicatamente nel bicchiere.",,,https://www.thecocktaildb.com/images/media/drink/5noda61589575158.jpg,Tequila,Triple sec,Lime juice,Salt,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Klassiche_Margarita.jpg,Cocktailmarler,Yes,8/18/2015 14:42
178370,Mauresque,,,,Cocktail,,Alcoholic,Collins glass,"1 - Pour the Ricard (or pastis)
2 - Pour the orgeat syrup
3 - Finally pour the water and add ice cubes at your convenience.

Add the ice cubes at the end, otherwise the syrup and pastis do not mix well.",,,,,,,https://www.thecocktaildb.com/images/media/drink/duwfa11686236556.jpg,Ricard,Orgeat Syrup,Water,,,,,,,,,,,,,3 cl,1 cl,Full Glass,,,,,,,,,,,,,https://thecocktailist.fr/wp-content/uploads/2022/06/kitscocktails-mauresquedeluxe-1065.jpg,,No,
17206,Mint Julep,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Collins glass,"In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",,"In einem Highball-Glas die Minze, den Zucker und das Wasser vorsichtig verrühren. Füllen Sie das Glas mit gebrochenem Eis, fügen Sie Bourbon hinzu und rühren Sie gut um, bis das Glas gut gefrostet ist. Mit einem Minzzweig garnieren.",,"In un bicchiere highball pestare delicatamente la menta, lo zucchero e l'acqua.
Riempite il bicchiere con ghiaccio tritato, aggiungete il Bourbon e mescolate bene fino a quando il bicchiere sarà ben glassato.
Guarnire con un rametto di menta.",,,https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,Mint,Bourbon,Powdered sugar,Water,,,,,,,,,,,,4 fresh ,2 1/2 oz ,1 tsp ,2 tsp ,,,,,,,,,,,,,,No,8/18/2015 15:15
16041,Mudslinger,,,,Punch / Party Drink,,Alcoholic,Punch bowl,Add all contents to a large jug or punch bowl. Stir well!,,Füge den gesamten Inhalt in eine große Kanne oder Bowle. Gut umrühren!,,Aggiungi tutto il contenuto a una brocca grande o una ciotola da punch.Mescolare bene!,,,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,Southern Comfort,Orange juice,Pepsi Cola,,,,,,,,,,,,,750 ml ,1 L ,750 ml ,,,,,,,,,,,,,,,No,9/8/2017 16:45
17256,Martinez 2,,,,Cocktail,,Alcoholic,Cocktail glass,"Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",,Alle Zutaten in ein Mischglas geben und mit Eis füllen. Bis zum Abkühlen umrühren und in ein gekühltes Coupéglas abseihen.,,"Aggiungere tutti gli ingredienti in un mixing glass e riempire di ghiaccio, mescolare fino a quando si saranno raffreddati e filtrare in un bicchiere da coupé freddo.",,,https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg,Gin,Sweet Vermouth,Maraschino Liqueur,Angostura Bitters,,,,,,,,,,,,1 1/2 oz,1 1/2 oz,1 tsp,2 dashes,,,,,,,,,,,,,,No,12/19/2017 18:34
16196,Moranguito,,,,Shot,,Alcoholic,Shot glass,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.",,"Erst den Absinth, dann den Tequila, dann den Grenadinesirup.",,"Prima metti l'assenzio, poi la tequila, poi lo sciroppo di granatina.",,,https://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,Absinthe,Tequila,Grenadine,,,,,,,,,,,,,5-Feb,5-Feb,5-Jan,,,,,,,,,,,,,,,No,10/5/2016 12:35
13936,Miami Vice,,IBA,,Cocktail,,Alcoholic,Cocktail glass,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",,"Zuerst: Pina Colada mit 7,5 cl. Rum und Eis mischen (beiseite legen). Zweitens: Daiquiri mit 7,5 cl. Rum und Eis mischen. Drittens: Im gefrorenen Zustand Pina Colda-Mix hinzufügen, dann Daiquiri in Glas mischen (Achten Sie darauf, dass sie nicht miteinander vermischt werden).",,"Primo: mescola la pina colada con 75ml di rum con ghiaccio (mettere da parte).
Secondo: mescola daiquiri con 75ml di rum con ghiaccio.
Terzo: mentre è freddo, aggiungi il mix di pina colada e poi i daiquiri nel bicchiere (assicurandoti che non si mescolino insieme).",,,https://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,151 proof rum,Pina colada mix,Daiquiri mix,,,,,,,,,,,,,5 oz Bacardi ,frozen ,frozen ,,,,,,,,,,,,,,,No,9/2/2015 16:49
11009,Moscow Mule,,"IBA,ContemporaryClassic",,Punch / Party Drink,Contemporary Classics,Alcoholic,Copper Mug,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,,Mischen Sie Wodka und Ingwerbier in einem mit Eis gefüllten Highball-Glas. Limettensaft hinzufügen. Vorsichtig umrühren. Garnieren.,,"Unisci la vodka e la ginger beer in un bicchiere highball pieno di ghiaccio.
Aggiungi il succo di lime.
Mescola delicatamente.",,,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,Vodka,Lime juice,Ginger ale,,,,,,,,,,,,,2 oz ,2 oz ,8 oz ,,,,,,,,,,,,,"https://commons.wikimedia.org/wiki/File:Moscow_Mule_at_Rye,_San_Francisco.jpg","Will Shenton
",Yes,9/2/2017 17:49
12988,Mulled Wine,,Christmas,,Punch / Party Drink,,Alcoholic,Collins Glass,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",,"3 Tassen Wasser mit Zucker, Nelken, Zimtstangen und Zitronenschale in einem Edelstahltopf 10 Minuten köcheln lassen. Wein auf ""Kaffeetemperatur"" erhitzen (nicht kochen) und füge dann den Brandy hinzu.",,"Fai bollire 3 tazze di acqua con, zucchero, chiodi di garofano, bastoncini di cannella e scorza di limone in una pentola di acciaio inossidabile per 10 minuti.
Portare il vino a ""temperatura del caffè"" (NON BOLLITE) quindi aggiungere il brandy.",,,https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,Water,Sugar,Cloves,Cinnamon,Lemon peel,Red wine,Brandy,,,,,,,,,3 cups ,1 cup ,12,2,1,750 ml ,1/4 cup ,,,,,,,,,,,No,9/6/2017 23:08
12774,Masala Chai,,,,Coffee / Tea,,Non alcoholic,Coffee Mug,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,,2 Tassen Wasser zum Kochen bringen. Alle Zutaten zugeben und nochmals ca. 15 Sekunden kochen lassen. Eine Minute stehen lassen. Milch in einem Topf erwärmen. Tee in Tassen filtern. Milch und Zucker hinzufügen. Servieren.,,"Porta ad ebollizione 2 tazze d'acqua.
Aggiungere tutti gli ingredienti e far bollire di nuovo per circa 15 secondi.
Lascia riposare per un minuto.
Latte caldo in una pentola.
Filtra il tè in tazze.
Aggiungere il latte e lo zucchero.
Questo è tutto.",,,https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,Water,Tea,Ginger,Cardamom,Cloves,Cinnamon,Black pepper,Sugar,Milk,,,,,,,2 cups ,3-4 tsp ,1 chunk dried ,3-4 crushed ,3,1 piece ,1-2 whole ," to taste
",to taste,,,,,,,,,No,9/3/2015 3:13
178315,Munich Mule,,German,,Cocktail,,Alcoholic,Highball glass,"Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",,,,"Riempi il bicchiere di ghiaccio
Versare il gin e il succo di lime
Riempi il bicchiere con Ginger Beer
Guarnire con cetriolo e fetta di lime",,,https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg,Gin,Lime Juice,Ginger Beer,Cucumber,lemon,,,,,,,,,,,5 cl,2 cl,10 cl,Chopped,Chopped,,,,,,,,,,,,,Yes,
14209,Mocha-Berry,,,,Coffee / Tea,,Alcoholic,Irish coffee cup,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",,"Geben Sie 18 cl. Kaffee in eine Tasse oder eine irische Kaffeetasse. Fügen Sie Kokamischung und Chambord hinzu, mischen Sie gut und geben Sie Schlagsahne dazu.",,"Versa 170gr di caffè in una tazza o in una tazza di caffè irlandese.
Unire il mix di cacao e lo Chambord, mescolare bene e completare con la panna montata.",,,https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,Coffee,Chambord raspberry liqueur,Cocoa powder,Whipped cream,,,,,,,,,,,,6 oz ,2 oz ,2 tblsp ,,,,,,,,,,,,,,,No,9/3/2015 3:14
178358,Mango Mojito,,Fruity,,Cocktail,,Alcoholic,Jar,"Squeeze the juice from 1½ limes and blend with the mango to give a smooth purée.
Cut the rest of the limes into quarters, and then cut each wedge in half again. Put 2 pieces of lime in a highball glass for each person and add 1 teaspoon of caster sugar and 5-6 mint leaves to each glass. Squish everything together with a muddler or the end of a rolling pin to release all the flavours from the lime and mint.
Divide the mango purée between the glasses and add 30ml white rum and a handful of crushed ice to each one, stirring well to mix everything together. Top up with soda water to serve and garnish with extra mint, if you like.",,,,,,,https://www.thecocktaildb.com/images/media/drink/wfqmgm1630406820.jpg,Lime,Mango,Mint,White Rum,Ice,Soda Water,Mango,,,,,,,,,3,1 Fresh,Sprig,200 ml,cubes,Top,Garnish with,,,,,,,,,https://www.instagram.com/p/COVlG8TMZYU,,No,
